names,smiles
ZINC000012870946,CCC(C)(C)NC(=O)C(c1ccccn1)N(C(=O)c1csnn1)c1cccc(Cl)c1
ZINC000019664302,Cc1nc2ccc(NC(=O)c3cc(-c4cnn(C)c4C)nc4ccccc34)cc2nc1C
ZINC000048986003,O=C(c1cnn2c(-c3ccc(Cl)cc3)ccnc12)N1CCN(c2ccccc2)CC1
ZINC000009761294,COc1ccc(C2C(C(=O)c3ccccc3)N3c4ccccc4C=CC3C2(C#N)C#N)cc1
ZINC000049005957,CCc1ccc(NC(=O)Cn2cc(-c3nc(-c4ccc(Cl)cc4)no3)ccc2=O)cc1
ZINC000009611622,Cn1c(C(=O)N2CCN(c3cccc(Cl)c3)CC2)cc2c(=O)n(C)c3ccccc3c21
ZINC000408799327,CCOC(=O)C1=C(C)N=c2sc(=Cc3ccccc3OCC#N)c(=O)n2C1c1ccc(F)cc1
ZINC000010188201,CC(=O)c1cccc(NC(=O)c2cc3cccnc3n(Cc3ccc(Cl)cc3)c2=O)c1
ZINC000169753031,O=C(c1ccc2ncccc2c1)N1CCCN(c2cc(-c3ccc(Cl)cc3)n[nH]2)CC1
ZINC000009671921,N#Cc1ccc(COC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)c2ccccc2Cl)cc1
ZINC000096346592,CC(C)c1noc(-c2ccccc2NC(=O)c2cc(-c3ccc4c(c3)OCCO4)on2)n1
ZINC000888104897,CC1(C)CC(NC(=O)CCn2c3c(c4ccccc42)CCn2c-3nc3ccccc3c2=O)CC(C)(C)N1
ZINC000020783720,O=C(NCCc1nnc2n1CCN(Cc1ccc3cccnc3c1)CC2)c1ccc(F)cc1
ZINC000012415518,Cc1cc(C)n(CC(=O)Nc2cc(F)ccc2F)c(=O)c1-c1nc(-c2cccc(Cl)c2)no1
ZINC000057503786,Cc1ccc(NC(=O)Cn2nc3c(-c4nc(-c5ccccc5)no4)cccn3c2=O)cc1Cl
ZINC000012795470,CN(CC(=O)Nc1c(Cl)cccc1C(F)(F)F)CC(=O)N1CCN(Cc2ccccc2)CC1
ZINC000003436251,Cc1cccc(N2CCN(C(=O)c3nn(-c4ccccc4)c(=O)c4ccccc34)CC2)c1C
ZINC000012990503,Cc1ccc(C)c(NC(=O)C(c2ccccc2)N2CCN(C(=O)Nc3ccccc3)CC2)c1
ZINC000023128257,Cc1ccc(NC(=O)c2cc(-c3ccc(F)cc3)nc3c2c(C)nn3C2CCS(=O)(=O)C2)cc1
ZINC000038226036,O=C(c1cccc(Cl)c1F)N1CCN(Cc2cccc(Nc3nccs3)n2)CC1
ZINC000017315919,CCOc1ccccc1C1C(C(=O)Nc2cccnc2)=C(C)Nc2nc(-c3ccccc3OC)nn21
ZINC000009949933,CN(CC(=O)Nc1cccc2ccccc12)C(=O)c1ccc(Cl)c(N2CCCC2=O)c1
ZINC000009302424,CCn1c(CCC(=O)Nc2ccc(C)c(Cl)c2)nnc1SCC(=O)N1CCCc2ccccc21
ZINC000100924074,N=c1c(C(=O)NCCc2ccccc2)cc2c(=O)n3ccccc3nc2n1Cc1ccccc1
ZINC000169759768,CCOc1ccc(OCC)c(NC(=O)c2cc3n(n2)CC(c2ccc(Cl)cc2)OC3)c1
ZINC000023362898,O=C(NCc1cccnc1)C1CC(NCc2ccccc2C(F)(F)F)CN1CC=Cc1ccccc1
ZINC000009398747,CC(C)Cn1nc(C(=O)Nc2nc(-c3ccc4c(c3)OCCO4)cs2)c2ccccc2c1=O
ZINC000011684518,N#Cc1cccc(NC(=O)CSc2ccccc2C(=O)OCC(=O)N2CCc3ccccc32)c1
ZINC000011697240,CCc1ccccc1NC(=O)N1CCN(c2ccc(Nc3cccc(C)n3)nn2)CC1
ZINC000017315496,CCOc1ccc(C(=O)Nc2cc(C)nn2-c2ncnc3c2cnn3-c2ccccc2)cc1OCC
ZINC000206839815,CCOc1ccc2ccccc2c1C(=O)Nc1cnn(CC2COc3ccccc3O2)c1
ZINC000225605707,O=C(CCN1C(=S)NC(c2ccccn2)C1c1cccn1-c1ccccn1)Nc1ccccc1F
ZINC000035375671,COc1ccc(NC(=O)C2CC(Cc3ccccc3)NC23C(=O)Nc2c(C)cc(Cl)cc23)cc1
ZINC000225832844,O=C(CCc1nc(-c2ccc(-c3ccccc3)cc2)no1)N1CCN(c2ccccc2F)CC1
ZINC000004980452,CCCN1CCN(c2cc(-c3ccccc3)nc3cc(-c4ccc(F)cc4)nn23)CC1
ZINC000050571524,CCOc1ccccc1C(=O)N=c1c(C#N)cc2c(=O)n3ccccc3nc2n1CCCOC(C)C
ZINC000011977355,CCn1nc(C)c(CNc2nc(C)c(-c3ccn(-c4ccccc4F)n3)s2)c1C
ZINC000013564883,CC(=O)NC(Cc1ccc(F)c(F)c1)C(=O)NC1CCN(c2nc(C)cc(C)c2C#N)CC1
ZINC000040395943,CCc1nn2c(nnc3c(=O)n(NC(=O)c4ccccc4C)ccc32)c1-c1ccc(Cl)cc1
ZINC000009608967,Cc1ccc(CNC(=O)c2ccccc2NCC(=O)Nc2c(C)nn(-c3ccccc3)c2C)cc1
ZINC000014986880,CC(Cc1cccnc1)NC1CCN(c2ccc(CC(=O)NCCc3cccc(F)c3)cc2)CC1
ZINC000011695435,Cc1cc(NC(=O)c2ccc(F)cc2F)n(-c2nc(O)c3cnn(-c4cccc(Cl)c4)c3n2)n1
ZINC000012848955,Cn1ncc2c(N3CCN(CC(=O)Nc4cc(-c5ccccc5)nn4-c4ccccc4)CC3)ncnc21
ZINC000033290641,CCCn1c(=O)c(N2CCC(NC(=O)Nc3cccc(Cl)c3)CC2)nc2ccccc21
ZINC000044167495,COc1cc2ncc(C#N)c(N3CCC(C(=O)NCc4ccc(SC)cc4)CC3)c2cc1OC
ZINC000009236959,CCOc1ccc(NC(=O)C2Sc3nnc(-c4ccccc4)n3NC2c2ccc(F)cc2)cc1
ZINC000008926179,N#CC1(C#N)C(c2ccc(F)cc2)C(C(=O)c2ccccc2)N2c3cccnc3C=CC21
ZINC001775942448,O=C(Cn1nc(-c2ccccc2F)ccc1=O)NCC(CN1Cc2ccccc2C1=O)c1ccccc1
ZINC000102621850,Cc1ccc(Cl)cc1NC(=O)c1c(O)c2ccccc2n(-c2ccccc2)c1=O
ZINC000096766513,Cc1cc(N2CCN(Cc3ccccc3)CC2)n2nc(-c3cccc(Cl)c3)c(C)c2n1
ZINC000009849831,CC(Oc1ccccc1)C(=O)N1CCN(c2ncnc3c2nnn3-c2ccc(Cl)cc2)CC1
ZINC000024641899,Cc1nn(C)c2ncc(C(=O)Nc3ccccc3NC(=O)c3ccc(Cl)cc3)cc12
ZINC000090607918,Cc1nc(NCCNC(=O)C(C)(C)Oc2ccc(Cl)cc2)cc(Nc2ccccn2)n1
ZINC000013023906,CCC(C)(C)NC(=O)C(c1ccncc1)N(C(=O)Cn1nnc2ccccc21)c1cc(C)ccc1C
ZINC000225925318,C=CCNC(=S)Nc1nc(N2CCN(c3ccccc3)CC2)cc(N2CCc3ccccc3C2)n1
ZINC000101490870,Cc1c(CCC(=O)N2CCN(c3cccc(Cl)c3)CC2)c(=O)n2c([nH]c3ccccc32)c1C#N
ZINC000017098679,Cc1cccc(C(=O)Nc2ccccc2N2CCN(C(=O)c3ccc(Cl)cc3)CC2)c1
ZINC000059474624,O=C(Nc1ccc(C(=O)CC2(O)C(=O)Nc3ccccc32)cc1)Nc1cccc2ccccc12
ZINC000001354569,Cc1sc(NC(=O)c2cnccn2)nc1-c1ccc2c(c1)CCN2C(=O)c1ccccc1F
ZINC000012879869,O=C(Cc1csc(-c2ccc(F)cc2)n1)Nc1nc2ccccc2nc1N1CCCC1
ZINC000011697693,O=C(Nc1ccc(F)c(Cl)c1)N1CCN(c2ccc(Nc3cccnc3)nn2)CC1
ZINC000002442143,Cc1cccn2c(=O)c3cc(C(=O)Nc4ccc5c(c4)OCCO5)n(Cc4ccccc4)c3nc12
ZINC000009237118,CCOc1ccc(C2Nn3c(nnc3-c3ccccc3)SC2C(=O)Nc2ccccc2F)cc1
ZINC000038486613,O=C(CCc1nnc2c(N3CCCCC3)nc3ccccc3n12)NCc1ccc(Cl)cc1
ZINC000021654948,Cc1ccc2c(=O)c(-c3nc(-c4ccc(Cl)cc4)no3)cn(CC(=O)NCCC(C)C)c2n1
ZINC000225542134,CCc1ccccc1NC(=O)CCN1C(=S)NC(c2ccccn2)C1c1cccn1-c1ccccn1
ZINC000020182205,Cc1ccc2c(c1)C1CC(C)(O2)N(c2cccc(C(=O)NCCc3ccccc3)c2)C(=O)N1
ZINC000036616865,Cc1cc(C(=O)Nc2ccc(CC#N)cc2)c2c(C)nn(Cc3ccccc3)c2n1
ZINC000008203862,Cc1c(Cl)cccc1NC(=O)CNc1nc(-c2cccnc2)nc2ccccc12
ZINC000225942935,Cc1ccc(CNC(=S)Nc2nc(N3CCCC3)cc(N3CCN(c4ccccc4)CC3)n2)cc1
ZINC000020177000,O=C1Nc2cc(C(=O)NCc3ccncc3)ccc2NC1=CC(=O)c1ccc(Cl)cc1
ZINC000021352864,CC(=O)Nc1nc2ccc(CCC(=O)N3CCN(c4cccc(Cl)c4)CC3)cc2s1
ZINC000035768971,Cc1ccc(C(=O)N2CCN(c3nc(C)nc(C)c3Cc3ccc(Cl)cc3)CC2)cc1
ZINC000057721177,O=c1[nH]c2c(cc1CNc1ccc3c(c1)OCCO3)c(-c1cccc(F)c1)nn2-c1ccccc1
ZINC000021928474,Cn1ncc2c(Nc3ccc(Cl)cc3)nc(NC3CCN(Cc4ccccc4)CC3)nc21
ZINC000036709203,O=C(Nc1nc2c(s1)CCCC2C(=O)NCc1nc(-c2ccccc2)no1)c1ccc(Cl)cc1
ZINC000037376982,O=C(c1ccc2ccccc2c1)N1CCN(c2cc(Oc3ccc(F)cc3F)ncn2)CC1
ZINC000003339205,Cc1cc2nn(CN(C)CC(=O)Nc3ccc(F)c(F)c3F)c(=S)n2c2ccccc12
ZINC000009661271,Cc1ccc(-n2ncc3c(-n4nc(C)cc4NC(=O)c4ccc(F)cc4)ncnc32)c(C)c1
ZINC000002690981,CCc1ccc(NC(=O)Cn2cc(S(=O)(=O)c3ccc(Cl)cc3)c(=O)c3cc(C)ccc32)cc1
ZINC000101037618,COc1ccc(Cn2c(=N)c(C(=O)NCc3ccccc3)cc3c(=O)n4ccccc4nc32)cc1
ZINC000009728053,CC(=O)c1cccc(NC(=O)c2cnn(-c3cccc(Cl)c3C)c2C2CCNCC2)c1
ZINC000009831472,O=C(CCc1nnc2n(Cc3ccc(Cl)cc3)c(=O)c3ccccc3n12)Nc1ccc(F)c(F)c1
ZINC000032996133,Cc1ccccc1-c1nn2c(=O)cc(N3CCN(C(=O)Nc4cccc(F)c4)CC3)nc2s1
ZINC000002770340,COc1ccc(N2CCN(C(=O)c3cnn4c(C(F)F)cc(-c5ccc(C)cc5)nc34)CC2)cc1
ZINC000008604921,Clc1cccc(N2CCN(c3nc4ccccc4c4nc(-c5cccnc5)nn34)CC2)c1
ZINC000009222975,CCCn1c(=NC(=O)c2ccc(C(C)(C)C)cc2)c(C#N)cc2c(=O)n3cccc(C)c3nc21
ZINC000022937849,CN1CCN(C(CNC(=O)c2cc3ccccc3oc2=O)c2ccc(N(C)C)cc2)CC1
ZINC000067219121,Cc1ccc(-c2noc(-c3cccn4c(=O)n(CC(=O)NCc5ccc(F)cc5Cl)nc34)n2)cc1
ZINC000012376468,O=C(Cn1c(=O)cc(C(=O)NCc2ccccc2)c2ccccc21)Nc1cccc(Cl)c1
ZINC000299799497,CC(NC(=O)COc1ccc(-c2ccc(F)cc2)cc1CN1CCN(C)CC1)c1nccs1
ZINC000062647237,O=C(CN1CCN(c2ccc(O)cc2)CC1)Nc1cccc(C(=O)Nc2cccc(C(F)(F)F)c2)c1
ZINC000016186376,CN(C)c1ccc(C=NNc2nnc(NN=Cc3ccc(N(C)C)cc3)c3ccccc23)cc1
ZINC000002690969,CCc1ccc2c(c1)c(=O)c(S(=O)(=O)c1ccc(Cl)cc1)cn2CC(=O)Nc1ccc(C)cc1
ZINC000408610938,Cc1ccc(NC(=O)c2cc3cc(Cl)ccc3n2NC(=O)C(=O)NCC(C)C)cc1Cl
ZINC000018143272,CCOc1ccc(-c2c(C#N)c(N)nc(SCC(=O)c3cc4ccc(O)cc4oc3=O)c2C#N)cc1
ZINC000035990633,CCc1nc(N2CCN(C(=O)c3ccccc3Cl)CC2)c2cnn(-c3ccccc3)c2n1
ZINC000009988226,Cc1nn(-c2ccccc2)c(C)c1NC(=O)COC(=O)c1c(C)nn(Cc2ccccc2Cl)c1C
ZINC000009295376,Cc1ccc(C2Nn3c(COc4ccccc4)nnc3SC2C(=O)Nc2cccc(C)c2)cc1
ZINC000033258234,Cc1c(Cl)cccc1NC(=O)N1CCN(c2ccc(-c3noc(C4CC4)n3)cc2)CC1
ZINC000033301492,O=C(CSc1cc(N2CCN(c3ccccc3F)CC2)ncn1)NCc1ccccc1Cl
ZINC000012453654,CCN1CCN(C(=O)c2ccc(N3CCC(N(C)Cc4nc(-c5ccccc5)no4)CC3)cc2)CC1
ZINC000015078736,c1ccc2sc(N3CCCC(NC4CCN(c5ccc6c(c5)OCO6)CC4)C3)nc2c1
ZINC000408576343,COc1ccc(NC(=O)c2cc3cc(Cl)ccc3n2NC(=O)C(=O)Nc2c(C)cccc2C)cc1
ZINC000034836510,CCN(Cc1cccc(C)c1)Cc1c(C)nn(-c2ccc(F)cc2)c1N1CCN(C)CC1
ZINC000032776645,Cc1nc2ccccc2c(=O)n1-c1ccc(C(=O)Nc2cccc(OCC3CCCO3)c2)cc1
ZINC000021657193,O=C(CSc1nccnc1N1CCN(c2ccccc2)CC1)N1CCN(c2ccc(F)cc2)CC1
ZINC000011697203,Cc1cccc(Nc2ccc(N3CCN(C(=O)c4cccc(C(F)(F)F)c4)CC3)nn2)n1
ZINC000102970581,Clc1ccccc1Cn1ncc2c(N3CCN(CC=Cc4ccccc4)CC3)ncnc21
ZINC000038180761,CN1CCN(C(=O)c2nn3c(c2Cl)NC(c2ccccc2)CC3C(F)(F)F)CC1
ZINC000020607051,CCCn1ncc2c(C(=O)N3CCN(c4cc(C)c5ccccc5n4)CC3)cc(C3CC3)nc21
ZINC000012870522,CCC(C)(C)NC(=O)C(c1ccncc1)N(C(=O)c1csnn1)c1ccc(Cl)cc1
ZINC000022714176,CCn1cc(CN2CCN(C(=O)c3cc(-c4ccc(Cl)cc4)nc4c3c(C)nn4C)CC2)cn1
ZINC000035463249,Clc1ccc(Cc2nc3nc4c(c(N5CCN(c6ccccn6)CC5)n3n2)CCC4)cc1
ZINC000022734848,CN1CCN(C(CNC(=O)c2ccc(C(C)(C)C)cc2)c2ccc3c(c2)CCCN3C)CC1
ZINC000017179115,O=C(NCCn1ncc2c(N3CCN(Cc4ccccc4)CC3)ncnc21)c1ccc2c(c1)OCO2
ZINC000031936792,COc1ccc(C(=O)N=c2c(C#N)cc3c(=O)n4cccc(C)c4nc3n2CC2CCCO2)cc1OC
ZINC000017315844,CCOc1ccccc1C(=O)Nc1cc(C)nn1-c1ncnc2c1cnn2-c1ccc(C)cc1C
ZINC000009295180,O=C(Nc1cccc(Cl)c1)C1Sc2nnc(COc3ccccc3)n2NC1c1ccccc1
ZINC000000631060,O=C(c1cccc(C(=O)N2CCN(c3ccccc3)CC2)c1)N1CCN(c2ccccc2)CC1
ZINC000020617144,COc1ccc(NC(=O)c2cc3c(CO)cnc(C)c3oc2=Nc2ccc(Cl)cc2)c(OC)c1
ZINC000009526956,COc1ccc(Cl)cc1C(=O)NCC(c1ccc(N(C)C)cc1)N1CCc2ccccc21
ZINC000014291204,Cc1ccc(C(=O)N2CCN(c3c(Cl)cccc3NC(=O)c3ccccc3)CC2)cc1
ZINC000036613968,N#Cc1ccc(Cl)cc1NC(=O)c1ccc2c(=O)n3c(nc2c1)CCCCC3
ZINC000022854820,CCc1nc2sc(C(c3ccc(Cl)cc3)N3CCN(c4ccccc4F)CC3)c(O)n2n1
ZINC000008613970,CCn1nc(-c2ccccc2)c(-c2ccccc2)c(C(=O)Nc2ccccc2C#N)c1=O
ZINC000010068093,CN(C)CCCN(C(=O)c1ccc(C(=O)c2ccccc2)cc1)c1nc2cc3c(cc2s1)OCO3
ZINC000008832405,Cc1ccc(-c2nn3c(C)nnc3s2)cc1NC(=O)C(C)(C)Oc1ccc(Cl)cc1
ZINC000068711428,CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1
ZINC000008661851,Cc1c(Nc2ncnc3c2cnn3-c2ccc(Cl)cc2)c(=O)n(-c2ccccc2)n1C
ZINC000009578702,Cc1ccc(NC(=O)CSc2ccc3nnc(CCNC(=O)c4ccc(F)cc4)n3n2)cc1Cl
ZINC000020854654,CC12CC(NC(=O)N1c1cccc(C(=O)Nc3cc(F)ccc3F)c1)c1ccccc1O2
ZINC000006781704,Cc1cccc(N2CCN(CCCNc3nnc4c5ccccc5n(C)c4n3)CC2C)c1
ZINC000006820694,CN1CCN(c2ccc(NC(=O)c3ccccc3CCc3ccccc3)cc2)CC1
ZINC000019238932,Cc1cnc(C(=O)N2CCc3nc(-c4ccncc4)nc(Nc4ccccc4F)c3C2)cn1
ZINC000021655233,Cc1cccc(-c2noc(-c3cn(CC(=O)Nc4ccccc4C)c4nc(C)ccc4c3=O)n2)c1
ZINC000013011986,Cc1nn(C)c2nc(C(C)C)cc(C(=O)N(C)CC(=O)Nc3c(Cl)cccc3Cl)c12
ZINC000012242815,O=C(NCc1ccccc1F)c1ccc(N2CCC(NCc3ccc(F)c(F)c3)CC2)cc1
ZINC000032809756,OC1Cc2ccc3ccccc3c2N(Cc2nc(-c3cccc(C(F)(F)F)c3)no2)C1
ZINC000071772199,CC(=O)c1ccc(N2CCN(c3ncc(C(=O)NCc4ccc(F)c(Cl)c4)c(N)n3)CC2)cc1
ZINC000072139189,Cc1ccc(Nc2ccc(N3CCN(C(=O)Nc4ccc(Cl)cc4)CC3)nn2)nc1
ZINC000067204998,CCOC(=O)C1=C(CN2CCN(c3cc(C)ccc3C)CC2)NC(=O)NC1c1ccccc1Cl
ZINC000008836219,COc1ccc(CCNC(=O)c2c(N)n(N=Cc3cccc(Cl)c3)c3nc4ccccc4nc23)cc1
ZINC000033174829,O=C(CSc1cc(NCc2ccccc2Cl)ncn1)N1CCN(c2ccccc2F)CC1
ZINC000010383599,Cc1cc(N2CCN(c3ccccn3)CC2)n2nc(C(F)(F)F)c(-c3ccccc3)c2n1
ZINC000017011800,CSc1ccccc1C(=O)Nc1cc(C)nn1-c1ncnc2c1cnn2-c1ccc(Cl)cc1
ZINC000022519544,CCC(Oc1ccc2ccccc2c1)C(=O)N1CCN(c2cccc(Cl)c2)CC1
ZINC000021123960,CCc1ccc(C(=O)N2CCN(c3ccc(NC(=O)C=Cc4ccccc4)cc3)CC2)cc1
ZINC000038486612,O=C(CCc1nnc2c(N3CCCCC3)nc3ccccc3n12)NCc1ccccc1Cl
ZINC000004750692,O=c1c(C=NNc2ccccc2)c(Sc2ccc(Cl)cc2)nc2ccccn12
ZINC000008673182,CCCN1CCN(c2nnc(-n3cccc3C(=O)Nc3cc(Cl)ccc3C)s2)CC1
ZINC000222528084,CNC(=O)C(Cc1ccccc1)N(Cc1ccccc1F)C(=O)COc1cc(C)c(Cl)c(C)c1
ZINC000225832875,O=C(CCc1nc(-c2ccc(-c3ccccc3)cc2)no1)N1CCN(c2ccc(F)cc2)CC1
ZINC000002888161,COc1ccc(Cl)cc1NC(=O)c1c(C(=O)Nc2cccc(C)c2C)sc2nc(C)cc(=O)n12
ZINC000017011719,Cc1cc(NC(=O)c2ccc(F)cc2F)n(-c2nc(O)c3cnn(-c4ccc(Cl)cc4)c3n2)n1
ZINC000067262501,CCOc1ccc(-c2cc3c(=O)n(CCC(=O)N4CCN(c5cccc(C)c5)CC4)ccn3n2)cc1
ZINC000033268600,Cc1ccc(NC(=O)c2cccc(Cl)c2)cc1OCc1cc(=O)n2cccc(C)c2n1
ZINC000015672638,Cc1ccc(C(=O)NCC2CC3CCN2CC3c2cc(-c3ccc(N(C)C)cc3)nc(C)n2)cc1
ZINC000009409706,CCc1ccc(-c2cnc3ccccc3n2)cc1NC(=O)CNC(=O)Cc1ccc(Cl)cc1
ZINC000022237009,CCn1cc(C(=O)N2CCN(c3cccc(C)c3C)CC2)c(=O)c2cc(C(F)(F)F)ccc21
ZINC000206081251,O=C(NCCc1ccccc1F)C1CC(NC2Cc3ccccc3C2)CN1Cc1cccc(Cl)c1
ZINC000014879448,CN1CCCC(C(=O)NCc2nc(NCc3cccc(C(F)(F)F)c3)c3ccccc3n2)C1
ZINC000010035057,O=C(Nc1ccc(N2CCN(C(=O)c3ccc(Cl)cc3)CC2)cc1)c1cccc(F)c1
ZINC000005050299,CCc1nnc2sc(-c3ccc(C)c(NC(=O)c4ccc(C#N)cc4F)c3)nn12
ZINC000008610714,CCCN(CCC)CCCNC(=O)Cn1ncc2c3ccccc3n(Cc3ccc(F)cc3)c2c1=O
ZINC000261364218,Cc1ccc(CSc2nc(O)c3[n+](n2)C2(Nc4ccccc4-3)C(=O)Nc3ccc(F)cc32)cc1
ZINC000017053562,Cc1cc(NC(=O)c2ccc3c(c2)OCO3)n(-c2nc(O)c3cnn(-c4ccc(C)c(C)c4)c3n2)n1
ZINC000002308039,COC(=O)C(C#N)c1nc2ccccc2nc1N1CCN(c2cccc(Cl)c2)CC1
ZINC000014275901,Cc1cc2nn(-c3cccc4ccccc34)nc2cc1NC(=S)NC(=O)c1ccc2c(c1)OCCO2
ZINC000022854889,CCc1nc2sc(C(c3ccc(Cl)cc3)N3CCN(c4ccc(F)cc4)CC3)c(O)n2n1
ZINC000035590560,O=C(Cc1ccc(Cl)cc1)NCCn1ncc2c(NCc3ccc(F)cc3)ncnc21
ZINC000012986585,Cc1ccc(NC(=O)CSc2nc3nn(-c4ccccc4)c(=O)c-3c3n2CCCCC3)cc1Cl
ZINC000072402557,CC(C)C1Nc2ccccc2C(=O)N1CCCC(=O)Nc1nc(-c2cccnc2)cs1
ZINC000001095693,CCOc1ccc(NC(=O)CC2C(=O)Nc3ccccc3N2C(=O)COc2ccc(Cl)cc2)cc1
ZINC000008593791,CCC(C(=O)NCCc1ccc(Cl)cc1)n1nc(C)c2c(C)n(-c3ccccc3)nc2c1=O
ZINC000049408750,CCc1nc(-c2ccc(-n3ccc(C(=O)N4CCN(c5ccccc5C)CC4)n3)cc2)no1
ZINC000011406324,O=C1CC(C(=O)NCc2cn(-c3ccccc3)nc2-c2ccccc2)c2ccc(F)cc2N1
ZINC000013130651,COc1cc2c(cc1OC)C1(Nc3c-2c(C)nn3-c2ccccc2)C(=O)Nc2ccccc21
ZINC000014537927,CCn1nc(C(=O)N2CCN(c3ccccc3)CC2)c2c1CCN(C(=O)c1ccc(C)cc1C)C2
ZINC000000990020,CN(C)c1ccc(-n2nc3ccc(NC(=O)c4cccc5ccccc45)cc3n2)cc1
ZINC000020241743,O=C(Nc1ccccc1Cl)c1ccc(CN2CCN(c3ccccc3)CC2)cc1
ZINC000002236618,N#Cc1c2nc3ccccc3nc2n2cc(NC(=O)c3ccc(F)cc3)ccc12
ZINC000004235532,O=C(NCc1ccccc1)NC1COC2C(OC(=O)Nc3ccc(Oc4ccccc4)cc3)COC12
ZINC000035887968,Cc1nc(C)c(Cc2ccccc2Cl)c(N2CCN(C(=O)c3ccccc3C)CC2)n1
ZINC000009573240,Cc1ccc(Nc2cc(C)nc(N3CCN(C(=O)C(C)Oc4ccccc4)CC3)n2)cc1
ZINC000008595829,Cc1ccc(NC(=O)Nc2ccc3nc(N4CCN(C)CC4)cc(C)c3c2)cc1C
ZINC000020937336,Cc1ccc(NC(=O)Cn2nc3c4cc(F)ccc4n(Cc4ccc(F)cc4)cc-3c2=O)cc1
ZINC000223629665,CCNC(=O)C(C)N(Cc1cccc(C)c1)C(=O)CCCN1C(=O)c2cccc3cccc1c23
ZINC000101228938,N=c1c(C(=O)NCC2CCCO2)cc2c(=O)n3ccccc3nc2n1Cc1ccc(F)cc1
ZINC000101372680,O=c1c(CN2CCN(c3ccccc3)CC2)coc(O)c1CN1CCN(Cc2ccccc2)CC1
ZINC000049007887,CCC(=O)Nc1c(-c2ccccn2)nsc1C(=O)N1CCN(c2ccccc2C)CC1
ZINC000067262801,O=c1c2cnc(N3CCN(c4ccccc4Cl)CC3)nc2nc(O)n1-c1ccc2c(c1)OCO2
ZINC000020465607,O=C(NCC1OC(CO)C(O)C1N1CCN(c2ccccn2)CC1)c1ccc(F)c(Cl)c1
ZINC000013023912,CCC(C)(C)NC(=O)C(c1ccncc1)N(C(=O)Cn1nnc2ccccc21)c1ccc(C)cc1C
ZINC000020489630,Cc1ccc(C)c(N2CCN(C(=O)CCCn3c(=O)c4cccn4c4ccccc43)CC2)c1
ZINC000000900786,Cc1ccc(C2CC(C(F)F)n3ncc(C(=O)NCCc4ccccc4)c3N2)cc1
ZINC000016411808,COc1cc(C=C(C#N)C(=O)Nc2cc(C)ccc2C)ccc1OS(=O)(=O)c1ccc(C)cc1
ZINC000021595458,O=C(Nc1ccc2nn(-c3cccc4ccccc34)nc2c1)c1ccc2nsnc2c1
ZINC000011783833,Cc1ccc(C(NC(=O)c2cnn(-c3nccc(-c4ccccc4F)n3)c2C)c2ccncc2)cc1
ZINC000003186729,Cc1ccc2nc(C(C#N)C(=O)c3nc(N4CCN(C)CC4)ncc3Cl)[nH]c(=O)c2c1
ZINC000216391083,CCOc1ccc(CNC(=O)c2ccc(CN3CCc4ccccc43)cc2)cc1OCC
ZINC000261361799,Oc1ccc(C2Nc3ccccc3-c3c(O)nc(SCc4ccccc4F)n[n+]32)cc1Cl
ZINC000009661269,Cc1ccc(-n2ncc3c(-n4nc(C)cc4NC(=O)c4ccccc4F)ncnc32)c(C)c1
ZINC000009856126,O=C(Cn1cc(C(=O)c2ccc(F)cc2)c(=O)c2cc(Cl)ccc21)Nc1ccc2c(c1)OCO2
ZINC000003248528,Cc1ccc(-n2c(SCC(=O)Nc3ccc(C#N)cc3)nc3ccccc3c2=O)cc1C
ZINC000014749465,O=C1NC(COCc2ccccc2)C(=O)N2CC(NCc3cnn(-c4cccc(Cl)c4)c3)CC12
ZINC000032915600,CC(C)n1ncc2c(C(=O)Nc3ccc(CN4CCN(C)CC4)cc3)cc(C3CC3)nc21
ZINC000019944566,Nc1nc(CN2CCN(Cc3ccc4c(c3)OCO4)CC2)nc(Nc2cccc(C(F)(F)F)c2)n1
ZINC000033073958,Cc1ccc(C)c(NC(=O)C2CCN(c3cc(C(=O)Nc4ccccc4F)ccn3)CC2)c1
ZINC000067261212,CCOc1ccc(-c2cc3c(=O)n(CCC(=O)NCc4ccc(F)cc4Cl)ccn3n2)cc1
ZINC000011913320,CC(C)n1cc(C(=O)NCc2ccccc2)c(=O)c(C(=O)N2CCN(c3ccccc3)CC2)c1
ZINC000012150574,CN(Cc1ccc(F)cc1)c1ccc(OCC(=O)N2CCN(c3nc4ccccc4s3)CC2)nn1
ZINC000057264316,Cn1c(CCN2CCN(c3ccccc3)CC2)nc2cc(NC(=O)c3ccc(Cl)cc3)ccc21
ZINC000020574455,Fc1ccc(-c2noc3ncnc(N4CCN(c5cccc(C(F)(F)F)c5)CC4)c23)cc1
ZINC000067218878,Cc1cccc(-c2noc(-c3cccn4c(=O)n(CC(=O)Nc5cc(F)ccc5Cl)nc34)n2)c1
ZINC000023126131,Cc1ccc(NC(=O)Cn2cccc(-c3nc(-c4ccc(Cl)cc4)no3)c2=O)cc1
ZINC000011692870,CCc1nnc(NC(=O)c2nnn(-c3ccc4noc(-c5ccc(Cl)cc5)c4c3)c2C)s1
